"","ONTOLOGY","ONT_DESCRIPTION","FDR","EA_VALUE","sample","GROUP","GROUP_1","GROUP_2","UP_DOWN","Disease"
"2308","GO:0009435","biological_process",6.01727043136879e-05,0.000788889994591111,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2309","GO:0019277","biological_process",6.48715027071756e-05,0.000830122163384636,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2310","GO:0009421","cellular_component",6.46058894226975e-05,0.000830122163384636,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2311","GO:0006310","biological_process",6.39037375874674e-05,0.000830122163384636,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2312","GO:0004356","molecular_function",6.45733430795215e-05,0.000830122163384636,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2313","GO:0019350","biological_process",0.000100309330157367,0.00123195999164536,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2314","GO:0006431","biological_process",0.000126139756456922,0.00151438572780024,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2315","GO:0004326","molecular_function",0.000131594338143692,0.00157104525482162,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2316","GO:0008955","molecular_function",0.000135236272010619,0.00160555507381496,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2317","GO:0022900","biological_process",0.000158322902643171,0.00186925990579258,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2318","GO:0006419","biological_process",0.000160847911856221,0.00187831687233194,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2319","GO:0008878","molecular_function",0.000162281209960091,0.00188475513959084,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2320","GO:0004813","molecular_function",0.000163272654507773,0.00188601979828709,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2321","GO:0004560","molecular_function",0.000170231361882767,0.00194824014966468,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2322","GO:0008234","molecular_function",0.000170893439673248,0.00194824014966468,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2323","GO:0000455","biological_process",0.000187593825746069,0.00212110055883253,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2324","GO:0043023","molecular_function",0.000208163989571242,0.00230490386380178,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2325","GO:0016746","molecular_function",0.000219815534167722,0.0024213700851362,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2326","GO:0000166","molecular_function",0.00024397467163495,0.00264656788468979,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2327","GO:0017038","biological_process",0.000249422202260652,0.00269199619308592,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2328","GO:0004088","molecular_function",0.000270840029886976,0.00289392571934234,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2329","GO:0004825","molecular_function",0.000280842587082719,0.00298587367460583,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2330","GO:0044205","biological_process",0.000293307716758839,0.00310296332036455,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2331","GO:0006430","biological_process",0.000321007734002565,0.00336271337040922,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2332","GO:0065002","biological_process",0.000345370483749607,0.00354834963352361,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2333","GO:0008760","molecular_function",0.0003483695950115,0.00356203743798839,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2334","GO:0009307","biological_process",0.000374723503722363,0.00379518543817388,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2335","GO:0045226","biological_process",0.000380875901961564,0.00383930095515029,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2336","GO:0051536","molecular_function",0.000394668427479927,0.0039411515398346,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2337","GO:0016998","biological_process",0.00040292824801047,0.00400491937673663,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2338","GO:0051287","molecular_function",0.000420585955303032,0.00416107493741935,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2339","GO:0004888","molecular_function",0.000493205404665908,0.00479081795350476,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2340","GO:0045259","cellular_component",0.000519207139563993,0.00499795341102817,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2341","GO:0042254","biological_process",0.000551125201984748,0.00523446469618403,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2342","GO:0009035","molecular_function",0.000584663608491964,0.005479939172576,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2343","GO:0042026","biological_process",0.000604565419128233,0.0055928844185153,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2344","GO:0019346","biological_process",0.000642004719807132,0.00588825788080619,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2345","GO:0015970","biological_process",0.000668783687089447,0.00606099426513939,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2346","GO:0006423","biological_process",0.000665060726210198,0.00606099426513939,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2347","GO:0030436","biological_process",0.000783248625307098,0.00683184617257661,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2348","GO:0009099","biological_process",0.000781437863481838,0.00683184617257661,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2349","GO:0006275","biological_process",0.000852264193589636,0.00731441197470302,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2350","GO:0009358","cellular_component",0.0008818636145278,0.00747834342954726,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2351","GO:0004252","molecular_function",0.000909279641506333,0.00760632682270425,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2352","GO:0009097","biological_process",0.00090628458446429,0.00760632682270425,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2353","GO:0006002","biological_process",0.000919613088295135,0.0076278479411821,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2354","GO:0044571","biological_process",0.000962515528291075,0.00791113724599241,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2355","GO:0043022","molecular_function",0.000981066312880863,0.00803271536638469,"FECAL","fecal.EC.3.meses_vs_fecal.Control.control","EC.3.meses","control","DOWN","EC"
"2356","GO:0005524","molecular_function",0,0,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2357","GO:0004565","molecular_function",0,0,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2358","GO:1990060","cellular_component",0,0,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2359","GO:1990065","cellular_component",0,0,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2360","GO:0000155","molecular_function",0,0,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2361","GO:0046872","molecular_function",0,0,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2362","GO:0016052","biological_process",0,0,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2363","GO:1990154","cellular_component",0,0,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2364","GO:0005975","biological_process",0,0,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2365","GO:0030246","molecular_function",0,0,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2366","GO:0003678","molecular_function",0,0,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2367","GO:0016887","molecular_function",0,0,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2368","GO:0006261","biological_process",4.44089209850063e-16,3.12087520577389e-14,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2369","GO:0004553","molecular_function",1.11022302462516e-15,7.54211508062023e-14,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2370","GO:0005737","cellular_component",2.17603712826531e-14,1.43056892496926e-12,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2371","GO:0005886","cellular_component",8.29336599394992e-14,5.26576761992394e-12,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2372","GO:0019829","molecular_function",8.5265128291212e-14,5.26576761992394e-12,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2373","GO:0008658","molecular_function",6.46371844936766e-13,3.87442888229744e-11,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2374","GO:0009341","cellular_component",1.08646425189818e-12,6.32632612962425e-11,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2375","GO:0003887","molecular_function",2.18136619878351e-12,1.23489564253355e-10,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2376","GO:0009252","biological_process",1.34741107160607e-11,7.42168584846806e-10,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2377","GO:0006541","biological_process",2.80687695308757e-11,1.50537242905065e-09,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2378","GO:0030983","molecular_function",9.98439109167748e-11,5.21748437047146e-09,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2379","GO:0006265","biological_process",1.08427711253967e-10,5.5243918883896e-09,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2380","GO:0006139","biological_process",4.75155248480519e-10,2.36186925952024e-08,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2381","GO:0005694","cellular_component",2.31747687706729e-09,1.12452806558646e-07,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2382","GO:0008408","molecular_function",2.46823739225022e-09,1.16982972218743e-07,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2383","GO:0030245","biological_process",2.97659219494761e-09,1.37870338484164e-07,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2384","GO:0004386","molecular_function",5.0296095066571e-09,2.27785426101492e-07,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2385","GO:0045493","biological_process",5.97317340034209e-09,2.64637551954287e-07,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2386","GO:0030170","molecular_function",6.35888608435664e-09,2.75732124253592e-07,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2387","GO:0071555","biological_process",7.53895357252787e-09,3.20091403766913e-07,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2388","GO:0051301","biological_process",8.1704862875398e-09,3.39825531714411e-07,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2389","GO:0015093","molecular_function",9.38175581666201e-09,3.82400367087143e-07,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2390","GO:0005525","molecular_function",1.36218161195245e-08,5.44338455913548e-07,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2391","GO:0051539","molecular_function",1.55796815448639e-08,6.10603672854473e-07,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2392","GO:0016836","molecular_function",3.14478838525645e-08,1.20926013757597e-06,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2393","GO:0016787","molecular_function",3.83019549410335e-08,1.44554415129308e-06,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2394","GO:0008270","molecular_function",3.9235380056013e-08,1.4538491737119e-06,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2395","GO:0006298","biological_process",4.51069182005881e-08,1.64156963022855e-06,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2396","GO:0004176","molecular_function",1.00294801685941e-07,3.52415182475771e-06,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2397","GO:0008360","biological_process",1.24377808052856e-07,4.29630462392746e-06,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2398","GO:0003684","molecular_function",1.32731270308106e-07,4.50843881479868e-06,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2399","GO:0042910","molecular_function",1.40090240852153e-07,4.68039198125718e-06,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2400","GO:0003924","molecular_function",2.05804351338656e-07,6.65760742901876e-06,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2401","GO:1990077","cellular_component",2.36000826769889e-07,7.27321959081652e-06,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2402","GO:0015297","molecular_function",2.39109770650003e-07,7.27321959081652e-06,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2403","GO:0003917","molecular_function",3.21120603219427e-07,9.62417337295871e-06,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2404","GO:0042597","cellular_component",3.86905332883103e-07,1.1427725629214e-05,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2405","GO:0006268","biological_process",4.38442071093448e-07,1.24365745620907e-05,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2406","GO:0009380","cellular_component",4.39368679328034e-07,1.24365745620907e-05,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
"2407","GO:0009381","molecular_function",4.2894039209429e-07,1.24365745620907e-05,"FECAL","fecal.EC.3.meses_vs_fecal.EC.6.meses","EC.3.meses","EC.6.meses","UP","EC"
